"Date","Period","Capacity"
41711,27,0.498356385
41711,28,0.466484682
41711,29,0.434612979
41711,30,0.4095421415
41711,31,0.384471304
41711,32,0.328826141
41711,33,0.273180978
41711,34,0.1997914845
41711,35,0.126401991
41711,36,0.0687704125
41711,37,0.011138834
41711,38,0.005569417
41711,39,0
41711,40,0
41711,41,0
41711,42,0
41711,43,0
41711,44,0
41711,45,0
41711,46,0
41711,47,0
41711,48,0
41712,1,0
41712,2,0
41712,3,0
41712,4,0
41712,5,0
41712,6,0
41712,7,0
41712,8,0
41712,9,0
41712,10,0
41712,11,0
41712,12,0
41712,13,0
41712,14,0
41712,15,0
41712,16,0
41712,17,0
41712,18,0.004039676
41712,19,0.008079352
41712,20,0.235037892
41712,21,0.461996432
41712,22,0.560017473
41712,23,0.658038514
41712,24,0.6604054835
41712,25,0.662772453
41712,26,0.6475888555
41712,27,0.632405258
41712,28,0.604588104
41712,29,0.57677095
41712,30,0.526455599
41712,31,0.476140248
41712,32,0.401829321
41712,33,0.327518394
41712,34,0.2405858995
41712,35,0.153653405
41712,36,0.0826185015
41712,37,0.011583598
41712,38,0.005791799
41712,39,0
41712,40,0
41712,41,0
41712,42,0
41712,43,0
41712,44,0
41712,45,0
41712,46,0
41712,47,0
41712,48,0
41713,1,0
41713,2,0
41713,3,0
41713,4,0
41713,5,0
41713,6,0
41713,7,0
41713,8,0
41713,9,0
41713,10,0
41713,11,0
41713,12,0.017604994
41713,13,0.035209988
41713,14,0.074230521
41713,15,0.113251054
41713,16,0.1436979255
41713,17,0.174144797
41713,18,0.190469708
41713,19,0.206794619
41713,20,0.242814026
41713,21,0.278833433
41713,22,0.291761079
41713,23,0.304688725
41713,24,0.3333702035
41713,25,0.362051682
41713,26,0.3621697875
41713,27,0.362287893
41713,28,0.3481970545
41713,29,0.334106216
41713,30,0.2976867245
41713,31,0.261267233
41713,32,0.2242179265
41713,33,0.18716862
41713,34,0.1581973865
41713,35,0.129226153
41713,36,0.08261003
41713,37,0.035993907
41713,38,0.0181204135
41713,39,0.00024692
41713,40,0.00012346
41713,41,0
41713,42,0
41713,43,0
41713,44,0
41713,45,0
41713,46,0
41713,47,0
41713,48,0
41714,1,0
41714,2,0
41714,3,0
41714,4,0
41714,5,0
41714,6,0
41714,7,0
41714,8,0
41714,9,0
41714,10,0
41714,11,0
41714,12,0
41714,13,0
41714,14,0.0643976025
41714,15,0.128795205
41714,16,0.2044450655
41714,17,0.280094926
41714,18,0.3334068985
41714,19,0.386718871
41714,20,0.351587118
41714,21,0.316455365
41714,22,0.2709536615
41714,23,0.225451958
41714,24,0.2513519645
41714,25,0.277251971
41714,26,0.284644983
41714,27,0.292037995
41714,28,0.269616737
41714,29,0.247195479
41714,30,0.2340118895
41714,31,0.2208283
41714,32,0.192610519
41714,33,0.164392738
41714,34,0.114375705
41714,35,0.064358672
41714,36,0.032179336
41714,37,0
41714,38,0
41714,39,0
41714,40,0
41714,41,0
41714,42,0
41714,43,0
41714,44,0
41714,45,0
41714,46,0
41714,47,0
41714,48,0
41715,1,0
41715,2,0
41715,3,0
41715,4,0
41715,5,0
41715,6,0
41715,7,0
41715,8,0
41715,9,0
41715,10,0
41715,11,0
41715,12,0
41715,13,0
41715,14,0.045794553
41715,15,0.091589106
41715,16,0.148747428
41715,17,0.20590575
41715,18,0.226098541
41715,19,0.246291332
41715,20,0.2737454215
41715,21,0.301199511
41715,22,0.305358799
41715,23,0.309518087
41715,24,0.3031765215
41715,25,0.296834956
41715,26,0.290857589
41715,27,0.284880222
41715,28,0.2947872275
41715,29,0.304694233
41715,30,0.288977541
41715,31,0.273260849
41715,32,0.168149439
41715,33,0.063038029
41715,34,0.0315190145
41715,35,0
41715,36,0
41715,37,0
41715,38,0
41715,39,0
41715,40,0
41715,41,0
41715,42,0
41715,43,0
41715,44,0
41715,45,0
41715,46,0
41715,47,0
41715,48,0
41716,1,0
41716,2,0
41716,3,0
41716,4,0
41716,5,0
41716,6,0
41716,7,0
41716,8,0
41716,9,0
41716,10,0
41716,11,0
41716,12,0.0040995755
41716,13,0.008199151
41716,14,0.044259251
41716,15,0.080319351
41716,16,0.1385143765
41716,17,0.196709402
41716,18,0.254798084
41716,19,0.312886766
41716,20,0.3994212825
41716,21,0.485955799
41716,22,0.503194739
41716,23,0.520433679
41716,24,0.4932925125
41716,25,0.466151346
41716,26,0.419036021
41716,27,0.371920696
41716,28,0.3163434155
41716,29,0.260766135
41716,30,0.235612024
41716,31,0.210457913
41716,32,0.192060114
41716,33,0.173662315
41716,34,0.121987115
41716,35,0.070311915
41716,36,0.035443964
41716,37,0.000576013
41716,38,0.0002880065
41716,39,0
41716,40,0
41716,41,0
41716,42,0
41716,43,0
41716,44,0
41716,45,0
41716,46,0
41716,47,0
41716,48,0
41717,1,0
41717,2,0
41717,3,0
41717,4,0
41717,5,0
41717,6,0
41717,7,0
41717,8,0
41717,9,0
41717,10,0
41717,11,0
41717,12,0.0036659105
41717,13,0.007331821
41717,14,0.07554555
41717,15,0.143759279
41717,16,0.23992911
41717,17,0.336098941
41717,18,0.4062748005
41717,19,0.47645066
41717,20,0.5182996805
41717,21,0.560148701
41717,22,0.570467132
41717,23,0.580785563
41717,24,0.5681430955
41717,25,0.555500628
41717,26,0.5304640555
41717,27,0.505427483
41717,28,0.422696318
41717,29,0.339965153
41717,30,0.2738242395
41717,31,0.207683326
41717,32,0.1749154635
41717,33,0.142147601
41717,34,0.082557368
41717,35,0.022967135
41717,36,0.0114835675
41717,37,0
41717,38,0
41717,39,0
41717,40,0
41717,41,0
41717,42,0
41717,43,0
41717,44,0
41717,45,0
41717,46,0
41717,47,0
41717,48,0
41718,1,0
41718,2,0
41718,3,0
41718,4,0
41718,5,0
41718,6,0
41718,7,0
41718,8,0
41718,9,0
41718,10,0
41718,11,0
41718,12,0.0036659105
41718,13,0.007331821
41718,14,0.07554555
41718,15,0.143759279
41718,16,0.23992911
41718,17,0.336098941
41718,18,0.4062748005
41718,19,0.47645066
41718,20,0.5182996805
41718,21,0.560148701
41718,22,0.570467132
41718,23,0.580785563
41718,24,0.5681430955
41718,25,0.555500628
41718,26,0.5304640555
41718,27,0.505427483
41718,28,0.422696318
41718,29,0.339965153
41718,30,0.2738242395
41718,31,0.207683326
41718,32,0.1749154635
41718,33,0.142147601
41718,34,0.082557368
41718,35,0.022967135
41718,36,0.0114835675
41718,37,0
41718,38,0
41718,39,0
41718,40,0
41718,41,0
41718,42,0
41718,43,0
41718,44,0
41718,45,0
41718,46,0
41718,47,0
41718,48,0
41719,1,0
41719,2,0
41719,3,0
41719,4,0
41719,5,0
41719,6,0
41719,7,0
41719,8,0
41719,9,0
41719,10,0.00845904
41719,11,0.01691808
41719,12,0.034516285
41719,13,0.05211449
41719,14,0.097030818
41719,15,0.141947146
41719,16,0.1840346705
41719,17,0.226122195
41719,18,0.262775548
41719,19,0.299428901
41719,20,0.2995282135
41719,21,0.299627526
41719,22,0.3099810315
41719,23,0.320334537
41719,24,0.342023088
41719,25,0.363711639
41719,26,0.341400078
41719,27,0.319088517
41719,28,0.3056808755
41719,29,0.292273234
41719,30,0.259556891
41719,31,0.226840548
41719,32,0.2115332555
41719,33,0.196225963
41719,34,0.1442474155
41719,35,0.092268868
41719,36,0.056352321
41719,37,0.020435774
41719,38,0.010217887
41719,39,0
41719,40,0
41719,41,0
41719,42,0
41719,43,0
41719,44,0
41719,45,0
41719,46,0
41719,47,0
41719,48,0
41720,1,0
41720,2,0
41720,3,0
41720,4,0
41720,5,0
41720,6,0
41720,7,0
41720,8,0
41720,9,0
41720,10,0
41720,11,0
41720,12,0.00794827
41720,13,0.01589654
41720,14,0.0597378325
41720,15,0.103579125
41720,16,0.1221720655
41720,17,0.140765006
41720,18,0.18216777
41720,19,0.223570534
41720,20,0.2887775395
41720,21,0.353984545
41720,22,0.3732581715
41720,23,0.392531798
41720,24,0.3513728595
41720,25,0.310213921
41720,26,0.318281868
41720,27,0.326349815
41720,28,0.355436643
41720,29,0.384523471
41720,30,0.3488807375
41720,31,0.313238004
41720,32,0.2685220505
41720,33,0.223806097
41720,34,0.16635759
41720,35,0.108909083
41720,36,0.058367712
41720,37,0.007826341
41720,38,0.0039131705
41720,39,0
41720,40,0
41720,41,0
41720,42,0
41720,43,0
41720,44,0
41720,45,0
41720,46,0
41720,47,0
41720,48,0
41721,1,0
41721,2,0
41721,3,0
41721,4,0
41721,5,0
41721,6,0
41721,7,0
41721,8,0
41721,9,0
41721,10,0
41721,11,0
41721,12,0.0022792245
41721,13,0.004558449
41721,14,0.0320255315
41721,15,0.059492614
41721,16,0.0945274445
41721,17,0.129562275
41721,18,0.2096834795
41721,19,0.289804684
41721,20,0.344596863
41721,21,0.399389042
41721,22,0.314127035
41721,23,0.228865028
41721,24,0.243381629
41721,25,0.25789823
41721,26,0.254451787
41721,27,0.251005344
41721,28,0.2258611315
41721,29,0.200716919
41721,30,0.216005402
41721,31,0.231293885
41721,32,0.240814739
41721,33,0.250335593
41721,34,0.184980024
41721,35,0.119624455
41721,36,0.063436427
41721,37,0.007248399
41721,38,0.0036241995
41721,39,0
41721,40,0
41721,41,0
41721,42,0
41721,43,0
41721,44,0
41721,45,0
41721,46,0
41721,47,0
41721,48,0
41722,1,0
41722,2,0
41722,3,0
41722,4,0
41722,5,0
41722,6,0
41722,7,0
41722,8,0
41722,9,0
41722,10,0
41722,11,0
41722,12,0.0120937385
41722,13,0.024187477
41722,14,0.0563554155
41722,15,0.088523354
41722,16,0.1315698735
41722,17,0.174616393
41722,18,0.1917513225
41722,19,0.208886252
41722,20,0.224666695
41722,21,0.240447138
41722,22,0.2697146885
41722,23,0.298982239
41722,24,0.3022605155
41722,25,0.305538792
41722,26,0.249903269
41722,27,0.194267746
41722,28,0.1720102155
41722,29,0.149752685
41722,30,0.173128653
41722,31,0.196504621
41722,32,0.1961973685
41722,33,0.195890116
41722,34,0.1601499335
41722,35,0.124409751
41722,36,0.0697171675
41722,37,0.015024584
41722,38,0.007512292
41722,39,0
41722,40,0
41722,41,0
41722,42,0
41722,43,0
41722,44,0
41722,45,0
41722,46,0
41722,47,0
41722,48,0
41723,1,0
41723,2,0
41723,3,0
41723,4,0
41723,5,0
41723,6,0
41723,7,0
41723,8,0
41723,9,0
41723,10,0
41723,11,0
41723,12,0.015847313
41723,13,0.031694626
41723,14,0.07000668
41723,15,0.108318734
41723,16,0.169212785
41723,17,0.230106836
41723,18,0.265359449
41723,19,0.300612062
41723,20,0.326149408
41723,21,0.351686754
41723,22,0.3694053255
41723,23,0.387123897
41723,24,0.394722176
41723,25,0.402320455
41723,26,0.4227829125
41723,27,0.44324537
41723,28,0.443613457
41723,29,0.443981544
41723,30,0.398161086
41723,31,0.352340628
41723,32,0.2903744745
41723,33,0.228408321
41723,34,0.176552253
41723,35,0.124696185
41723,36,0.069525121
41723,37,0.014354057
41723,38,0.0071770285
41723,39,0
41723,40,0
41723,41,0
41723,42,0
41723,43,0
41723,44,0
41723,45,0
41723,46,0
41723,47,0
41723,48,0
41724,1,0
41724,2,0
41724,3,0
41724,4,0
41724,5,0
41724,6,0
41724,7,0
41724,8,0
41724,9,0
41724,10,0
41724,11,0
41724,12,0.006955844
41724,13,0.013911688
41724,14,0.0407473435
41724,15,0.067582999
41724,16,0.1014667875
41724,17,0.135350576
41724,18,0.1920655975
41724,19,0.248780619
41724,20,0.3046905875
41724,21,0.360600556
41724,22,0.3454569755
41724,23,0.330313395
41724,24,0.344288963
41724,25,0.358264531
41724,26,0.3668684075
41724,27,0.375472284
41724,28,0.375551588
41724,29,0.375630892
41724,30,0.3685656265
41724,31,0.361500361
41724,32,0.317791868
41724,33,0.274083375
41724,34,0.2034405215
41724,35,0.132797668
41724,36,0.071474899
41724,37,0.01015213
41724,38,0.005076065
41724,39,0
41724,40,0
41724,41,0
41724,42,0
41724,43,0
41724,44,0
41724,45,0
41724,46,0
41724,47,0
41724,48,0
41725,1,0
41725,2,0
41725,3,0
41725,4,0
41725,5,0
41725,6,0
41725,7,0
41725,8,0
41725,9,0
41725,10,0
41725,11,0
41725,12,0
41725,13,0
41725,14,0
41725,15,0
41725,16,0
41725,17,0
41725,18,0.0016636025
41725,19,0.003327205
41725,20,0.1473600375
41725,21,0.29139287
41725,22,0.3376074185
41725,23,0.383821967
41725,24,0.316519683
41725,25,0.249217399
41725,26,0.270022427
41725,27,0.290827455
41725,28,0.303102807
41725,29,0.315378159
41725,30,0.3264439425
41725,31,0.337509726
41725,32,0.310914696
41725,33,0.284319666
41725,34,0.214764549
41725,35,0.145209432
41725,36,0.082956464
41725,37,0.020703496
41725,38,0.010351748
41725,39,0
41725,40,0
41725,41,0
41725,42,0
41725,43,0
41725,44,0
41725,45,0
41725,46,0
41725,47,0
41725,48,0
41726,1,0
41726,2,0
41726,3,0
41726,4,0
41726,5,0
41726,6,0
41726,7,0
41726,8,0
41726,9,0
41726,10,0.0029389795
41726,11,0.005877959
41726,12,0.0384719105
41726,13,0.071065862
41726,14,0.0929951925
41726,15,0.114924523
41726,16,0.1384194955
41726,17,0.161914468
41726,18,0.1806554855
41726,19,0.199396503
41726,20,0.21524896
41726,21,0.231101417
41726,22,0.254496826
41726,23,0.277892235
41726,24,0.343548738
41726,25,0.409205241
41726,26,0.3720193605
41726,27,0.33483348
41726,28,0.375607725
41726,29,0.41638197
41726,30,0.388046221
41726,31,0.359710472
41726,32,0.3048631285
41726,33,0.250015785
41726,34,0.175319517
41726,35,0.100623249
41726,36,0.055096362
41726,37,0.009569475
41726,38,0.0047847375
41726,39,0
41726,40,0
41726,41,0
41726,42,0
41726,43,0
41726,44,0
41726,45,0
41726,46,0
41726,47,0
41726,48,0
41727,1,0
41727,2,0
41727,3,0
41727,4,0
41727,5,0
41727,6,0
41727,7,0
41727,8,0
41727,9,0
41727,10,0
41727,11,0
41727,12,0.013844907
41727,13,0.027689814
41727,14,0.0788756455
41727,15,0.130061477
41727,16,0.180025995
41727,17,0.229990513
41727,18,0.2616597025
41727,19,0.293328892
41727,20,0.3112704705
41727,21,0.329212049
41727,22,0.361137782
41727,23,0.393063515
41727,24,0.4420415525
41727,25,0.49101959
41727,26,0.4722480335
41727,27,0.453476477
41727,28,0.438922451
41727,29,0.424368425
41727,30,0.393595962
41727,31,0.362823499
41727,32,0.29336737
41727,33,0.223911241
41727,34,0.1596720845
41727,35,0.095432928
41727,36,0.051025252
41727,37,0.006617576
41727,38,0.003308788
41727,39,0
41727,40,0
41727,41,0
41727,42,0
41727,43,0
41727,44,0
41727,45,0
41727,46,0
41727,47,0
41727,48,0
41728,1,0
41728,2,0
41728,3,0
41728,4,0
41728,5,0
41728,6,0
41728,7,0
41728,8,0
41728,9,0
41728,10,0
41728,11,0
41728,12,0.0261950995
41728,13,0.052390199
41728,14,0.1015215875
41728,15,0.150652976
41728,16,0.233946802
41728,17,0.317240628
41728,18,0.3491728415
41728,19,0.381105055
41728,20,0.4271983385
41728,21,0.473291622
41728,22,0.438888024
41728,23,0.404484426
41728,24,0.3573829525
41728,25,0.310281479
41728,26,0.2995169535
41728,27,0.288752428
41728,28,0.2876807305
41728,29,0.286609033
41728,30,0.3101206035
41728,31,0.333632174
41728,32,0.3026361365
41728,33,0.271640099
41728,34,0.194472446
41728,35,0.117304793
41728,36,0.063321774
41728,37,0.009338755
41728,38,0.0046693775
41728,39,0
41728,40,0
41728,41,0
41728,42,0
41728,43,0
41728,44,0
41728,45,0
41728,46,0
41728,47,0
41728,48,0
41729,1,0
41729,2,0
41729,3,0
41729,4,0
41729,5,0
41729,6,0
41729,7,0
41729,8,0
41729,9,0
41729,10,0.00126176
41729,11,0.00252352
41729,12,0.0312999365
41729,13,0.060076353
41729,14,0.110055508
41729,15,0.160034663
41729,16,0.1815779715
41729,17,0.20312128
41729,18,0.2534485385
41729,19,0.303775797
41729,20,0.342945331
41729,21,0.382114865
41729,22,0.4109233595
41729,23,0.439731854
41729,24,0.475970218
41729,25,0.512208582
41729,26,0.4810813165
41729,27,0.449954051
41729,28,0.397891663
41729,29,0.345829275
41729,30,0.3051309315
41729,31,0.264432588
41729,32,0.239766533
41729,33,0.215100478
41729,34,0.166261283
41729,35,0.117422088
41729,36,0.072780967
41729,37,0.028139846
41729,38,0.014069923
41729,39,0
41729,40,0
41729,41,0
41729,42,0
41729,43,0
41729,44,0
41729,45,0
41729,46,0
41729,47,0
41729,48,0
41730,1,0
41730,2,0
41730,3,0
41730,4,0
41730,5,0
41730,6,0
41730,7,0
41730,8,0
41730,9,0
41730,10,0
41730,11,0
41730,12,0
41730,13,0
41730,14,0.010746397
41730,15,0.021492794
41730,16,0.1160549005
41730,17,0.210617007
41730,18,0.2984696385
41730,19,0.38632227
41730,20,0.4300499615
41730,21,0.473777653
41730,22,0.5022222725
41730,23,0.530666892
41730,24,0.5376799095
41730,25,0.544692927
41730,26,0.5256440085
41730,27,0.50659509
41730,28,0.4734391325
41730,29,0.440283175
41730,30,0.3734167795
41730,31,0.306550384
41730,32,0.2120269815
41730,33,0.117503579
41730,34,0.0608486715
41730,35,0.004193764
41730,36,0.002096882
41730,37,0
41730,38,0
41730,39,0
41730,40,0
41730,41,0
41730,42,0
41730,43,0
41730,44,0
41730,45,0
41730,46,0
41730,47,0
41730,48,0
41731,1,0
41731,2,0
41731,3,0
41731,4,0
41731,5,0
41731,6,0
41731,7,0
41731,8,0
41731,9,0
41731,10,0.005057716
41731,11,0.010115432
41731,12,0.033907442
41731,13,0.057699452
41731,14,0.0943408655
41731,15,0.130982279
41731,16,0.14771343
41731,17,0.164444581
41731,18,0.2011477525
41731,19,0.237850924
41731,20,0.226828964
41731,21,0.215807004
41731,22,0.2135481765
41731,23,0.211289349
41731,24,0.1847938745
41731,25,0.1582984
41731,26,0.1514273845
41731,27,0.144556369
41731,28,0.16101523
41731,29,0.177474091
41731,30,0.196421834
41731,31,0.215369577
41731,32,0.1941770205
41731,33,0.172984464
41731,34,0.1234189775
41731,35,0.073853491
41731,36,0.0393772715
41731,37,0.004901052
41731,38,0.002450526
41731,39,0
41731,40,0
41731,41,0
41731,42,0
41731,43,0
41731,44,0
41731,45,0
41731,46,0
41731,47,0
41731,48,0
41732,1,0
41732,2,0
41732,3,0
41732,4,0
41732,5,0
41732,6,0
41732,7,0
41732,8,0
41732,9,0
41732,10,0
41732,11,0
41732,12,0
41732,13,0
41732,14,0.009588753
41732,15,0.019177506
41732,16,0.062779599
41732,17,0.106381692
41732,18,0.148345764
41732,19,0.190309836
41732,20,0.231219603
41732,21,0.27212937
41732,22,0.299327078
41732,23,0.326524786
41732,24,0.348110217
41732,25,0.369695648
41732,26,0.3319155135
41732,27,0.294135379
41732,28,0.2516576775
41732,29,0.209179976
41732,30,0.172096405
41732,31,0.135012834
41732,32,0.0784818305
41732,33,0.021950827
41732,34,0.0109754135
41732,35,0
41732,36,0
41732,37,0
41732,38,0
41732,39,0
41732,40,0
41732,41,0
41732,42,0
41732,43,0
41732,44,0
41732,45,0
41732,46,0
41732,47,0
41732,48,0
41733,1,0
41733,2,0
41733,3,0
41733,4,0
41733,5,0
41733,6,0
41733,7,0
41733,8,0
41733,9,0
41733,10,0
41733,11,0
41733,12,0
41733,13,0
41733,14,0.0318015765
41733,15,0.063603153
41733,16,0.1444154445
41733,17,0.225227736
41733,18,0.279354377
41733,19,0.333481018
41733,20,0.364815738
41733,21,0.396150458
41733,22,0.3740500775
41733,23,0.351949697
41733,24,0.347194373
41733,25,0.342439049
41733,26,0.3492154505
41733,27,0.355991852
41733,28,0.330345878
41733,29,0.304699904
41733,30,0.264472281
41733,31,0.224244658
41733,32,0.1347130335
41733,33,0.045181409
41733,34,0.0225907045
41733,35,0
41733,36,0
41733,37,0
41733,38,0
41733,39,0
41733,40,0
41733,41,0
41733,42,0
41733,43,0
41733,44,0
41733,45,0
41733,46,0
41733,47,0
41733,48,0
41734,1,0
41734,2,0
41734,3,0
41734,4,0
41734,5,0
41734,6,0
41734,7,0
41734,8,0
41734,9,0
41734,10,0
41734,11,0
41734,12,0.029800402
41734,13,0.059600804
41734,14,0.1259289205
41734,15,0.192257037
41734,16,0.229760215
41734,17,0.267263393
41734,18,0.3227651765
41734,19,0.37826696
41734,20,0.4342397075
